text,category,orig_idx
I live in Germany. Is that one of the countries you are in? What other countries are you in?,country_support,9930
Can I use a transfer to receive my transfer?,receiving_money,7415
How do i find my top-up card's verification code?,verify_top_up,7715
What are the cards and currencies that you support?,supported_cards_and_currencies,2941
need to know if there is a maximum i can top up,top_up_limits,2241
I just got my card.  It's not linked yet--how do I do that?,card_linking,156
"I found my card that I thought I had lost, I need to reactive it, please help.",card_linking,254
How can I choose between Visa and Mastercard?,visa_or_mastercard,4153
How do I fix a broken card?,card_not_working,1249
How do I link my card in the app.,card_linking,262
Can you check if my money has reached my account since it is not showing up yet?,balance_not_updated_after_bank_transfer,8679
I'm trying to use my Apple Watch to top up my google pay. Do I need a special app?,apple_pay_or_google_pay,9764
Can I use American Express?,supported_cards_and_currencies,2904
I tried to get cash but it was declined!,declined_cash_withdrawal,5020
Who can I speak with regarding a lost card?,lost_or_stolen_card,1521
A transfer to my account shows as still pending and I wanted to know how long it is suppose to take to clear.,pending_transfer,6052
The ATM won't give me my card back. I need it back now!,card_swallowed,6260
What if I don't verify my identity?,why_verify_identity,3796
I have been waiting for my card payment to be moved from pending status for an unusually long time.  What is going on here and do you have an idea of when I can expect it to go through?,pending_card_payment,5119
how to get new card?,contactless_not_working,1801
"My card will expire next month, will I need to order a new one?",card_about_to_expire,9572
Guide me on how to unblock my PIN,pin_blocked,1757
Can I choose the day it's delivered?,card_delivery_estimate,1031
How can I verify if a cash withdrawal was made from my account? I still have my card with me but I did not authorize the withdrawal that just occurred.,cash_withdrawal_not_recognised,8916
"I don't think the transaction has gone through, so can I cancel a transfer?",cancel_transfer,2118
Why did my top-up fail?,top_up_failed,8604
What is the reason I couldn't do a transfer to a beneficiary?,beneficiary_not_allowed,7021
do i have to talk to someone to close an account or can i in the app,terminate_account,6177
How long will it take for my cash withdrawal to stop pending,pending_cash_withdrawal,817
My thoughts were that you offered crypto top up which does not seem to be working. The money has now been taken from my account. What is the problem here?,top_up_reverted,3201
Can someone else use my account if they have my phone?  I lost mine.,lost_or_stolen_phone,5286
There is a payment that is not mine in the App.,card_payment_not_recognised,3550
I received $20 but I entered $100,wrong_amount_of_cash_received,2339
why does it take so long to verify my id,unable_to_verify_identity,3983
card is being used by someone else,compromised_card,4465
How do I go about ordering another card?,getting_spare_card,7917
It seems that something went wrong with my exchange. I changed Russian Ruble into UK pounds but have been charged entirely too much!,card_payment_wrong_exchange_rate,477
What is this cash withdrawal I don't recognize?,cash_withdrawal_not_recognised,8817
Looks like my top-up has been cancelled,top_up_failed,8597
I contacted the seller and he won't respond.  Please just refund me my  money.,Refund_not_showing_up,5765
How do I get started when I get my card?,get_physical_card,4091
"I see an extra $1  charge on my statement, why is this?",extra_charge_on_statement,680
"My ID verification hasn't gone through yet, but can I use my account anyway?",why_verify_identity,3812
I transfered my balance a while back.  Why doesn't my account reflect this?,balance_not_updated_after_bank_transfer,8674
Why was I charged a fee to transfer money?,transfer_fee_charged,7275
"top up google pay, is it possible?",apple_pay_or_google_pay,9740
Is there any way to get another card on the same account?,getting_spare_card,7890
I want to transfer a sum of money from another bank account I have into this one,transfer_into_account,7643
Help me unblock my PIN.,pin_blocked,1693
I have a payment which has not been approved.,pending_card_payment,5205
when should I receive my refund,Refund_not_showing_up,5752
"I made a mistake when making my last transfer, please cancel before it goes thru.",cancel_transfer,2174
How much do I need to pay for a transfer?,top_up_by_bank_transfer_charge,1870
I do not see the money I transferred into this account,balance_not_updated_after_bank_transfer,8720
Can I use my new card?,activate_my_card,9317
with what can I verify my identity?,verify_my_identity,9826
"My ATM transaction shorted me on cash, and I think the exchange rate was wrong. Did I receive the correct rate?",wrong_exchange_rate_for_cash_withdrawal,8350
I see a duplicate payment.,transaction_charged_twice,6400
Which ATMs take the card?,atm_support,4619
"i have used my card online before and wasn't charged, why am i charged now",card_payment_fee_charged,2568
"Why did I get charged a fee, I thought it was free?",cash_withdrawal_charge,9481
Where is a Mastercard ATM?,atm_support,4622
"I was wondering why my payment hasn't gone through yet, its been a while.",pending_card_payment,5182
The app is having trouble verifying my identity.,unable_to_verify_identity,3903
"With my new card, how may I activate it?",activate_my_card,9301
I want some extra physical cards.,getting_spare_card,7806
What cash machines will let me change my PIN?,change_pin,6911
Why can't I transfer money to a beneficiary,beneficiary_not_allowed,7059
The correct exchange rate wasn't given to me for an item I purchased.,card_payment_wrong_exchange_rate,494
How long will it take for a bank transfer to show up on my account? It's been a couple hours but I havnt seen anything yet. Also it's from a UK account if that makes any difference.,balance_not_updated_after_bank_transfer,8621
What do I have to do to get my PIN unblocked?,pin_blocked,1681
Is it possible for me to top up with Google Pay?,apple_pay_or_google_pay,9711
Can you help me transfer funds from another bank account to this account?,transfer_into_account,7674
"I paid my rent into the wrong account, could you please pay it into the right account, it needs to be done by tomorrow.",cancel_transfer,2190
How long do I wait for a transfer from the United States?,transfer_timing,6622
I am having to wait for my transfer to be fully processed. It seems to be taking a very long time in the pending phase. What is the normal turn around time that I can expect to see it completed?,pending_transfer,6091
"My top-up was cancelled, could my bank be the problem?",top_up_reverted,3226
Can I change my PIN abroad?,change_pin,6888
How much does it cost to get more cards?,getting_spare_card,7814
I need more than one disposable card,disposable_card_limits,4412
Why didn't my transfer get to the recipient?,transfer_not_received_by_recipient,2807
